,Date,Season,Team,상대팀,R,H,E,B,AB,HIT,RBI,AVG
575,2019-05-24,2019,두산,한화,4.8,11.8,0.8,4.2,36,11.8,4.4,0.259
576,2019-05-24,2019,LG,롯데,8.2,11.8,0.6,4.8,38,11.8,7.6,0.27040000000000003
577,2019-05-24,2019,롯데,LG,5.8,10.8,0.4,4.4,35,10.8,5.8,0.27
578,2019-05-24,2019,키움,삼성,2.8,7.2,0.2,2.2,39,7.2,2.8,0.2598
579,2019-05-24,2019,삼성,키움,2.6,8.8,0.6,2.6,37,8.8,2.6,0.28080000000000005
580,2019-05-24,2019,KT,KIA,3.4,7.6,1.2,2.8,38,7.6,3.4,0.26080000000000003
581,2019-05-24,2019,KIA,KT,4.8,10.4,0.8,5.0,37,10.4,4.6,0.27199999999999996
582,2019-05-24,2019,SK,NC,2.4,5.6,1.2,2.2,32,5.6,1.8,0.277
583,2019-05-24,2019,NC,SK,3.4,9.0,0.8,2.8,30,9.0,3.0,0.26559999999999995
584,2019-05-25,2019,한화,두산,5.4,10.2,0.6,4.2,39,10.2,4.4,0.2636
585,2019-05-25,2019,두산,한화,5.0,12.2,1.2,5.4,31,12.2,4.6,0.2648
586,2019-05-25,2019,LG,롯데,6.6,11.4,0.8,4.2,31,11.4,6.0,0.26339999999999997
587,2019-05-25,2019,롯데,LG,4.8,9.6,0.6,5.0,35,9.6,4.4,0.26420000000000005
588,2019-05-25,2019,키움,삼성,4.2,8.2,0.2,2.8,39,8.2,4.2,0.263
589,2019-05-25,2019,삼성,키움,3.4,9.8,0.6,3.0,33,9.8,3.4,0.2814
590,2019-05-25,2019,SK,NC,2.8,5.8,1.2,2.6,35,5.8,2.2,0.27559999999999996
591,2019-05-25,2019,NC,SK,3.2,7.4,0.6,2.8,39,7.4,2.8,0.268
592,2019-05-25,2019,KT,KIA,3.4,8.8,1.4,2.6,33,8.8,3.2,0.2634
593,2019-05-25,2019,KIA,KT,3.4,9.0,1.0,4.6,35,9.0,3.0,0.27140000000000003
594,2019-05-26,2019,한화,두산,5.2,10.8,0.6,4.6,32,10.8,4.4,0.26380000000000003
595,2019-05-26,2019,두산,한화,5.4,11.4,1.2,6.4,25,11.4,5.4,0.27
596,2019-05-26,2019,LG,롯데,6.0,10.2,0.8,5.2,39,10.2,5.6,0.2562
597,2019-05-26,2019,롯데,LG,4.0,9.0,0.6,5.8,33,9.0,3.6,0.25820000000000004
598,2019-05-26,2019,키움,삼성,5.6,10.0,0.4,3.4,30,10.0,5.6,0.267
599,2019-05-26,2019,삼성,키움,4.8,11.2,0.8,3.4,33,11.2,4.8,0.28280000000000005
600,2019-05-26,2019,SK,NC,3.6,6.6,0.8,3.4,33,6.6,3.2,0.2746
601,2019-05-26,2019,NC,SK,3.2,8.2,0.6,2.6,31,8.2,3.0,0.2708
602,2019-05-26,2019,KT,KIA,4.0,9.2,0.8,3.0,38,9.2,3.8,0.2664
603,2019-05-26,2019,KIA,KT,5.4,10.2,0.8,6.0,44,10.2,4.8,0.2714
604,2019-05-28,2019,삼성,두산,3.0,9.8,0.6,4.0,33,9.8,2.6,0.2608
605,2019-05-28,2019,두산,삼성,5.6,10.2,0.4,4.0,32,10.2,5.6,0.2738
606,2019-05-28,2019,KT,SK,3.0,8.0,0.4,3.8,31,8.0,2.6,0.27799999999999997
607,2019-05-28,2019,SK,KT,7.4,12.4,0.8,4.6,27,12.4,6.6,0.2684
608,2019-05-28,2019,롯데,NC,3.8,7.6,0.6,3.4,39,7.6,3.4,0.2676
609,2019-05-28,2019,NC,롯데,6.2,9.6,0.6,5.6,38,9.6,5.8,0.2564
610,2019-05-28,2019,LG,키움,5.0,11.2,0.8,3.2,27,11.2,5.0,0.27799999999999997
611,2019-05-28,2019,키움,LG,3.6,8.4,0.4,5.8,32,8.4,3.2,0.2596
612,2019-05-28,2019,KIA,한화,4.0,9.0,1.0,6.4,32,9.0,4.0,0.27260000000000006
613,2019-05-28,2019,한화,KIA,3.8,9.4,0.6,3.4,28,9.4,3.6,0.2678
614,2019-05-29,2019,삼성,두산,2.6,9.4,0.8,3.8,37,9.4,2.4,0.26020000000000004
615,2019-05-29,2019,두산,삼성,5.4,9.4,0.4,3.2,35,9.4,5.4,0.278
616,2019-05-29,2019,KT,SK,3.0,8.2,0.2,3.8,36,8.2,2.6,0.28099999999999997
617,2019-05-29,2019,SK,KT,7.4,11.6,1.0,4.4,33,11.6,6.6,0.2632
618,2019-05-29,2019,롯데,NC,4.8,9.0,0.6,4.0,37,9.0,4.8,0.26280000000000003
619,2019-05-29,2019,NC,롯데,5.8,9.6,0.8,4.8,35,9.6,5.6,0.26339999999999997
620,2019-05-29,2019,LG,키움,4.6,9.4,0.8,2.6,37,9.4,4.6,0.27059999999999995
621,2019-05-29,2019,키움,LG,4.2,9.2,0.4,4.8,30,9.2,3.8,0.2662
622,2019-05-29,2019,KIA,한화,2.8,7.2,0.6,5.8,36,7.2,2.8,0.27220000000000005
623,2019-05-29,2019,한화,KIA,3.2,9.0,0.6,3.8,29,9.0,3.0,0.266
624,2019-05-30,2019,삼성,두산,2.4,9.2,0.6,3.0,36,9.2,2.2,0.2594
625,2019-05-30,2019,두산,삼성,5.8,10.0,0.4,3.8,31,10.0,5.8,0.2824
626,2019-05-30,2019,KT,SK,4.2,8.6,0.2,3.4,33,8.6,4.0,0.284
627,2019-05-30,2019,SK,KT,8.2,11.8,1.4,4.8,39,11.8,7.4,0.2582
628,2019-05-30,2019,롯데,NC,5.6,10.8,0.8,5.2,37,10.8,5.4,0.259
629,2019-05-30,2019,NC,롯데,6.8,11.2,1.2,5.0,32,11.2,6.6,0.271
630,2019-05-30,2019,LG,키움,4.6,9.2,0.8,2.8,38,9.2,4.6,0.26320000000000005
631,2019-05-30,2019,키움,LG,4.4,8.8,0.4,4.2,33,8.8,4.0,0.2726
632,2019-05-30,2019,KIA,한화,3.0,7.0,0.6,4.8,34,7.0,2.8,0.2716
633,2019-05-30,2019,한화,KIA,3.2,9.2,1.0,3.4,32,9.2,3.0,0.2646
634,2019-05-31,2019,NC,LG,3.4,8.4,0.8,3.6,34,8.4,3.4,0.277
635,2019-05-31,2019,LG,NC,6.8,11.8,0.8,7.0,28,11.8,6.6,0.2618
636,2019-05-31,2019,한화,SK,4.2,8.8,0.6,4.4,31,8.8,4.0,0.27940000000000004
637,2019-05-31,2019,SK,한화,3.0,6.4,0.4,4.2,29,6.4,2.8,0.26820000000000005
638,2019-05-31,2019,삼성,롯데,6.2,10.4,0.8,4.6,33,10.4,6.0,0.2784
639,2019-05-31,2019,롯데,삼성,4.0,8.6,0.8,3.6,33,8.6,3.8,0.2798
640,2019-05-31,2019,두산,KT,7.4,11.2,1.2,5.2,32,11.2,6.6,0.25739999999999996
641,2019-05-31,2019,KT,두산,2.0,9.8,0.6,2.8,29,9.8,2.0,0.2622
642,2019-05-31,2019,키움,KIA,2.6,8.0,0.8,3.0,35,8.0,2.4,0.2612
643,2019-05-31,2019,KIA,키움,4.8,9.6,0.8,3.0,29,9.6,4.8,0.26139999999999997
644,2019-06-01,2019,NC,LG,2.8,7.6,0.6,2.6,31,7.6,2.8,0.2826
645,2019-06-01,2019,LG,NC,6.0,11.0,0.6,6.2,31,11.0,5.8,0.26260000000000006
646,2019-06-01,2019,한화,SK,2.4,6.6,0.6,3.8,34,6.6,2.2,0.271
647,2019-06-01,2019,SK,한화,2.0,5.8,0.2,2.6,30,5.8,1.8,0.263
648,2019-06-01,2019,삼성,롯데,5.2,10.6,0.8,3.8,36,10.6,5.0,0.2806
649,2019-06-01,2019,롯데,삼성,3.4,8.0,0.6,3.8,31,8.0,3.2,0.2760000000000001
