,Date,Season,Team,상대팀,H&A,Result,Record,선발,R,H,E,B,AB,HIT,RBI,RECh,AVG,IP,HN,PIT,AP,HITp,HR,BB,SO,RECp,ER,ERA
4069,2021-08-31,2021,한화,KT,Home,36승 57패 4무,승,김기중,5,10,0,2,36,10,5,5,0.234,9,33,153,30,4,2,3,8,2,2,2.00
4070,2021-09-01,2021,KT,한화,Away,56승 37패 1무,승,엄상백,8,10,1,9,34,10,7,8,0.269,9,36,142,32,7,0,3,8,3,3,3.00
4071,2021-09-01,2021,한화,KT,Home,36승 58패 4무,패,장시환,3,7,1,3,32,7,3,3,0.234,9,44,179,34,10,0,9,7,8,8,8.00
4072,2021-09-01,2021,KIA,두산,Away,36승 49패 4무,패,윤중현,0,1,3,2,28,1,0,0,0.244,8,39,151,34,13,0,3,2,5,4,4.50
4073,2021-09-01,2021,두산,KIA,Home,43승 47패 2무,승,미란다,5,13,0,3,34,13,4,5,0.273,9,30,114,28,1,0,2,9,0,0,0.00
4074,2021-09-01,2021,NC,SSG,Away,44승 42패 4무,승,루친스키,9,10,0,3,36,10,8,9,0.272,9,34,141,27,4,0,6,8,2,2,2.00
4075,2021-09-01,2021,SSG,NC,Home,46승 46패 4무,패,이태양,2,4,1,6,27,4,2,2,0.257,9,39,147,36,10,2,3,6,9,9,9.00
4076,2021-09-01,2021,키움,삼성,Away,49승 48패 1무,패,김동혁,1,4,3,4,24,4,1,1,0.255,6 2/3,37,149,28,9,1,6,2,7,7,9.45
4077,2021-09-01,2021,삼성,키움,Home,53승 42패 3무,승,뷰캐넌,7,9,0,6,28,9,7,7,0.271,7,28,134,24,4,0,4,7,1,1,1.29
4078,2021-09-01,2021,KIA,두산,Away,37승 49패 4무,승,멩덴,3,6,0,6,31,6,3,3,0.244,9,32,125,28,2,0,4,10,2,2,2.00
4079,2021-09-01,2021,두산,KIA,Home,43승 48패 2무,패,유희관,2,2,0,4,28,2,2,2,0.271,9,38,144,31,6,1,6,4,3,3,3.00
4080,2021-09-01,2021,NC,SSG,Away,44승 43패 4무,패,강태경,4,6,1,5,32,6,4,4,0.271,8,44,196,35,13,3,8,9,9,9,10.13
4081,2021-09-01,2021,SSG,NC,Home,47승 46패 4무,승,최민준,9,13,1,8,35,13,9,9,0.258,9,38,135,32,6,0,5,11,4,4,4.00
4082,2021-09-02,2021,NC,LG,Away,44승 44패 4무,패,신민혁,0,8,0,2,33,8,0,0,0.270,8,33,119,32,9,0,1,7,5,5,5.63
4083,2021-09-02,2021,LG,NC,Home,53승 37패 2무,승,이민호,5,9,0,1,32,9,5,5,0.255,9,35,152,33,8,0,2,3,0,0,0.00
4084,2021-09-02,2021,두산,SSG,Away,43승 49패 2무,패,최원준,1,5,0,4,31,5,1,1,0.270,8,43,184,37,13,4,6,6,10,10,11.25
4085,2021-09-02,2021,SSG,두산,Home,48승 46패 4무,승,가빌리오,10,13,0,6,37,13,10,10,0.259,9,35,125,31,5,0,4,6,1,1,1.00
4086,2021-09-02,2021,삼성,KIA,Away,54승 42패 3무,승,원태인,5,8,0,2,34,8,4,5,0.271,9,34,122,32,6,0,2,8,1,1,1.00
4087,2021-09-02,2021,KIA,삼성,Home,37승 50패 4무,패,이의리,1,6,0,2,32,6,1,1,0.243,9,36,126,34,8,3,2,5,5,5,5.00
4088,2021-09-02,2021,KT,키움,Away,56승 38패 1무,패,데스파이네,0,1,0,5,27,1,0,0,0.267,8,35,137,31,8,0,4,6,1,1,1.13
4089,2021-09-02,2021,키움,KT,Home,50승 48패 1무,승,정찬헌,1,8,1,4,31,8,1,1,0.255,9,34,141,27,1,0,5,11,0,0,0.00
4090,2021-09-03,2021,NC,LG,Away,45승 44패 4무,승,송명기,5,9,1,5,35,9,5,5,0.270,9,39,144,36,8,0,3,7,2,1,1.00
4091,2021-09-03,2021,LG,NC,Home,53승 38패 2무,패,켈리,2,8,1,3,36,8,2,2,0.254,9,41,140,35,9,0,5,8,5,5,5.00
4092,2021-09-03,2021,두산,SSG,Away,43승 50패 2무,패,로켓,1,2,1,3,28,2,1,1,0.269,8,36,122,33,10,1,2,11,3,2,2.25
4093,2021-09-03,2021,SSG,두산,Home,49승 46패 4무,승,폰트,3,10,1,2,33,10,3,3,0.260,9,33,126,28,2,0,3,9,1,0,0.00
4094,2021-09-03,2021,삼성,KIA,Away,55승 42패 3무,승,최채흥,9,11,0,8,36,11,9,9,0.271,9,38,166,32,6,0,5,3,3,3,3.00
4095,2021-09-03,2021,KIA,삼성,Home,37승 51패 4무,패,김현수,3,6,1,5,32,6,3,3,0.243,9,46,186,36,11,0,8,6,9,9,9.00
4096,2021-09-03,2021,KT,키움,Away,57승 38패 1무,승,쿠에바스,11,17,1,3,38,17,11,11,0.269,9,34,121,29,2,0,4,8,1,0,0.00
4097,2021-09-03,2021,키움,KT,Home,50승 49패 1무,패,요키시,1,2,3,4,29,2,0,1,0.254,9,44,162,38,17,1,3,5,11,9,9.00
4098,2021-09-03,2021,한화,롯데,Away,36승 59패 4무,패,카펜터,3,8,0,6,29,8,3,3,0.234,8,36,141,31,9,1,5,4,6,6,6.75
4099,2021-09-03,2021,롯데,한화,Home,42승 50패 3무,승,프랑코,6,9,0,5,31,9,6,6,0.273,9,35,166,29,8,1,6,6,3,3,3.00
4100,2021-09-03,2021,한화,롯데,Away,36승 60패 4무,패,킹험,0,3,3,4,28,3,0,0,0.233,8,36,134,30,7,0,4,11,2,1,1.13
4101,2021-09-03,2021,롯데,한화,Home,43승 50패 3무,승,서준원,2,7,0,4,30,7,2,2,0.273,9,32,145,28,3,0,4,10,0,0,0.00
4102,2021-09-04,2021,KT,LG,Away,58승 38패 1무,승,고영표,11,11,1,6,37,11,11,11,0.269,9,31,106,31,4,0,0,5,1,0,0.00
4103,2021-09-04,2021,LG,KT,Home,53승 39패 2무,패,손주영,1,4,0,0,31,4,0,1,0.253,9,44,191,37,11,4,6,10,11,11,11.00
4104,2021-09-04,2021,두산,삼성,Away,43승 51패 2무,패,곽빈,4,8,2,5,34,8,4,4,0.268,8,41,158,35,14,1,6,8,11,10,11.25
4105,2021-09-04,2021,삼성,두산,Home,56승 42패 3무,승,몽고메리,11,14,1,6,35,14,10,11,0.273,9,39,155,34,8,1,5,9,4,4,4.00
4106,2021-09-04,2021,롯데,NC,Away,44승 50패 3무,승,박세웅,8,12,2,8,37,12,7,8,0.273,9,32,106,30,5,1,2,3,2,1,1.00
4107,2021-09-04,2021,NC,롯데,Home,45승 45패 4무,패,이재학,2,5,1,2,30,5,1,2,0.269,9,45,176,37,12,0,8,8,8,7,7.00
4108,2021-09-04,2021,SSG,키움,Away,49승 47패 4무,패,오원석,2,7,2,0,33,7,2,2,0.259,8,39,151,33,10,2,5,6,9,7,7.88
4109,2021-09-04,2021,키움,SSG,Home,51승 49패 1무,승,최원태,9,10,0,5,33,10,8,9,0.254,9,33,120,33,7,0,0,7,2,2,2.00
4110,2021-09-04,2021,KIA,한화,Away,37승 52패 4무,패,임기영,2,8,0,2,35,8,2,2,0.243,8,43,171,31,10,0,10,10,6,6,6.75
4111,2021-09-04,2021,한화,KIA,Home,37승 60패 4무,승,김민우,6,10,0,10,31,10,6,6,0.234,9,37,128,35,8,0,2,6,2,2,2.00
4112,2021-09-05,2021,KT,LG,Away,59승 38패 1무,승,배제성,11,14,0,4,40,14,11,11,0.270,9,32,124,30,4,0,2,7,0,0,0.00
4113,2021-09-05,2021,LG,KT,Home,53승 40패 2무,패,김윤식,0,4,0,2,30,4,0,0,0.252,9,45,163,40,14,0,4,9,11,9,9.00
4114,2021-09-05,2021,두산,삼성,Away,44승 51패 2무,승,김민규,6,11,1,3,36,11,6,6,0.269,9,42,136,35,11,1,6,3,5,5,5.00
4115,2021-09-05,2021,삼성,두산,Home,56승 43패 3무,패,백정현,5,11,2,6,35,11,5,5,0.273,9,40,152,36,11,2,3,8,6,6,6.00
4116,2021-09-05,2021,롯데,NC,Away,44승 51패 3무,패,스트레일리,3,8,1,2,36,8,3,3,0.273,8,41,159,34,11,1,6,10,9,8,9.00
4117,2021-09-05,2021,NC,롯데,Home,46승 45패 4무,승,배민서,9,11,0,6,34,11,9,9,0.270,9,38,154,36,8,2,2,4,3,3,3.00
4118,2021-09-05,2021,SSG,키움,Away,49승 48패 4무,패,김건우,8,7,1,7,33,7,5,8,0.259,8,41,167,35,11,1,5,4,10,9,10.13
4119,2021-09-05,2021,키움,SSG,Home,52승 49패 1무,승,김선기,10,11,2,5,35,11,10,10,0.255,9,42,164,33,7,0,7,3,8,5,5.00
4120,2021-09-05,2021,KIA,한화,Away,37승 52패 5무,무,윤중현,5,9,0,4,35,9,5,5,0.243,9,41,169,31,10,0,8,6,5,5,5.00
4121,2021-09-05,2021,한화,KIA,Home,37승 60패 5무,무,김기중,5,10,0,8,31,10,5,5,0.235,9,40,145,35,9,1,4,7,5,5,5.00
4122,2021-09-07,2021,롯데,삼성,Away,45승 51패 3무,승,이승헌,4,10,1,3,37,10,4,4,0.273,9,39,171,35,8,0,4,6,2,1,1.00
4123,2021-09-07,2021,삼성,롯데,Home,56승 44패 3무,패,뷰캐넌,2,8,1,4,35,8,1,2,0.273,9,41,146,37,10,0,3,3,4,4,4.00
4124,2021-09-07,2021,한화,NC,Away,37승 61패 5무,패,장시환,4,10,1,2,36,10,4,4,0.235,8,45,166,34,10,3,11,10,16,16,18.00
4125,2021-09-07,2021,NC,한화,Home,47승 45패 4무,승,루친스키,16,10,2,11,34,10,16,16,0.270,9,38,136,36,10,2,2,9,4,4,4.00
4126,2021-09-08,2021,키움,두산,Away,52승 50패 1무,패,김동혁,1,8,1,1,35,8,1,1,0.255,8,40,149,30,11,1,7,2,7,5,5.63
4127,2021-09-08,2021,두산,키움,Home,45승 51패 2무,승,미란다,7,11,0,7,30,11,7,7,0.269,9,36,163,35,8,0,1,10,1,1,1.00
4128,2021-09-08,2021,LG,SSG,Away,53승 41패 2무,패,임찬규,3,8,0,8,33,8,2,3,0.252,8,38,162,28,5,1,9,7,5,5,5.63
4129,2021-09-08,2021,SSG,LG,Home,50승 48패 4무,승,최민준,5,5,0,9,28,5,5,5,0.258,9,43,207,33,8,0,8,6,3,3,3.00
4130,2021-09-08,2021,롯데,삼성,Away,46승 51패 3무,승,김진욱,5,9,0,0,35,9,5,5,0.272,9,38,131,34,8,3,3,6,4,4,4.00
4131,2021-09-08,2021,삼성,롯데,Home,56승 45패 3무,패,원태인,4,8,1,3,34,8,4,4,0.272,9,36,170,35,9,1,0,8,5,5,5.00
4132,2021-09-08,2021,한화,NC,Away,38승 61패 5무,승,킹험,3,7,1,7,30,7,3,3,0.235,9,35,118,34,6,1,1,13,1,1,1.00
4133,2021-09-08,2021,NC,한화,Home,47승 46패 4무,패,강태경,1,6,2,1,34,6,1,1,0.269,9,39,136,30,7,0,7,9,3,3,3.00
4134,2021-09-08,2021,KIA,KT,Away,37승 52패 6무,무,멩덴,5,12,2,4,36,12,4,5,0.244,9,41,154,36,9,2,3,8,5,3,3.00
4135,2021-09-08,2021,KT,KIA,Home,59승 38패 2무,무,데스파이네,5,9,1,3,36,9,5,5,0.270,9,41,162,36,12,0,4,4,5,5,5.00
4136,2021-09-09,2021,한화,LG,Away,38승 62패 5무,패,카펜터,1,6,4,8,31,6,1,1,0.235,8,39,158,33,7,1,6,6,8,7,7.88
4137,2021-09-09,2021,LG,한화,Home,54승 41패 2무,승,켈리,8,7,0,6,33,7,7,8,0.252,9,39,157,31,6,0,8,14,1,1,1.00
4138,2021-09-09,2021,SSG,롯데,Away,51승 48패 4무,승,가빌리오,9,14,0,8,39,14,9,9,0.259,9,37,153,35,9,0,1,9,2,2,2.00
4139,2021-09-09,2021,롯데,SSG,Home,46승 52패 3무,패,프랑코,2,9,1,1,35,9,2,2,0.272,9,48,178,39,14,1,8,5,9,9,9.00
4140,2021-09-09,2021,KT,삼성,Away,59승 39패 2무,패,쿠에바스,7,14,0,1,38,14,6,7,0.271,8 2/3,41,168,37,13,3,3,8,8,8,8.31
4141,2021-09-09,2021,삼성,KT,Home,57승 45패 3무,승,최채흥,8,13,1,3,37,13,8,8,0.273,9,41,146,38,14,2,1,5,7,6,6.00
4142,2021-09-09,2021,두산,NC,Away,46승 51패 2무,승,최원준,6,6,0,3,32,6,5,6,0.269,9,33,114,31,5,2,2,10,2,2,2.00
4143,2021-09-09,2021,NC,두산,Home,47승 47패 4무,패,신민혁,2,5,1,2,31,5,2,2,0.268,9,37,162,32,6,1,3,9,6,5,5.00
4144,2021-09-09,2021,KIA,키움,Away,37승 53패 6무,패,김현수,3,10,0,4,34,10,3,3,0.244,8,38,149,35,12,2,3,5,5,5,5.63
4145,2021-09-09,2021,키움,KIA,Home,53승 50패 1무,승,정찬헌,5,12,1,3,35,12,5,5,0.256,9,38,147,34,10,0,4,4,3,2,2.00
4146,2021-09-10,2021,한화,LG,Away,38승 63패 5무,패,김민우,0,2,0,2,29,2,0,0,0.234,8,30,135,26,3,0,4,7,2,2,2.25
4147,2021-09-10,2021,LG,한화,Home,55승 41패 2무,승,이민호,2,3,0,4,26,3,2,2,0.250,9,31,127,29,2,0,2,12,0,0,0.00
4148,2021-09-10,2021,SSG,롯데,Away,51승 49패 4무,패,폰트,3,4,0,3,31,4,3,3,0.258,8,35,132,33,10,1,2,9,4,4,4.50
4149,2021-09-10,2021,롯데,SSG,Home,47승 52패 3무,승,박세웅,4,10,0,2,33,10,4,4,0.272,9,34,119,31,4,1,3,10,3,3,3.00
4150,2021-09-10,2021,KT,삼성,Away,59승 39패 3무,무,엄상백,2,5,2,4,31,5,2,2,0.270,9,38,171,31,5,1,7,7,2,2,2.00
4151,2021-09-10,2021,삼성,KT,Home,57승 45패 4무,무,몽고메리,2,5,1,7,31,5,2,2,0.272,9,35,147,31,5,1,4,7,2,2,2.00
4152,2021-09-10,2021,KIA,키움,Away,37승 54패 6무,패,임기영,3,5,1,2,34,5,2,3,0.243,8,38,147,32,10,0,5,9,4,3,3.38
4153,2021-09-10,2021,키움,KIA,Home,54승 50패 1무,승,요키시,4,10,2,5,32,10,3,4,0.256,9,36,153,34,5,0,2,8,3,1,1.00
4154,2021-09-10,2021,두산,NC,Away,47승 51패 2무,승,로켓,8,9,0,4,36,9,6,8,0.268,9,37,139,30,4,0,6,11,1,1,1.00
4155,2021-09-10,2021,NC,두산,Home,47승 48패 4무,패,송명기,1,4,1,6,30,4,1,1,0.267,9,40,141,36,9,1,4,7,8,7,7.00
4156,2021-09-11,2021,LG,두산,Away,55승 41패 3무,무,김윤식,5,9,0,4,35,9,5,5,0.251,9,43,147,28,4,0,14,6,5,5,5.00
4157,2021-09-11,2021,두산,LG,Home,47승 51패 3무,무,곽빈,5,4,1,14,28,4,5,5,0.267,9,39,161,35,9,1,4,7,5,3,3.00
4158,2021-09-11,2021,키움,롯데,Away,55승 50패 1무,승,최원태,13,17,0,12,42,17,13,13,0.258,9,46,196,35,12,2,11,8,7,7,7.00
4159,2021-09-11,2021,롯데,키움,Home,47승 53패 3무,패,스트레일리,7,12,0,11,35,12,7,7,0.273,9,56,193,42,17,1,12,5,13,13,13.00
4160,2021-09-11,2021,SSG,KT,Away,51승 49패 5무,무,김건우,2,8,0,3,33,8,2,2,0.258,9,39,161,32,7,0,6,6,2,2,2.00
4161,2021-09-11,2021,KT,SSG,Home,59승 39패 4무,무,배제성,2,7,0,6,32,7,2,2,0.270,9,36,130,33,8,1,3,5,2,2,2.00
4162,2021-09-11,2021,NC,KIA,Away,47승 49패 4무,패,이재학,3,8,1,3,33,8,3,3,0.267,8,38,135,33,11,2,4,6,5,5,5.63
4163,2021-09-11,2021,KIA,NC,Home,38승 54패 6무,승,윤중현,5,11,1,4,33,11,5,5,0.244,9,36,132,33,8,1,3,7,3,3,3.00
4164,2021-09-11,2021,삼성,한화,Away,58승 45패 4무,승,백정현,5,11,1,3,37,11,5,5,0.272,9,39,133,36,11,0,3,8,4,3,3.00
4165,2021-09-11,2021,한화,삼성,Home,38승 64패 5무,패,김기중,4,11,0,3,36,11,4,4,0.234,9,40,171,37,11,1,3,9,5,5,5.00
4166,2021-09-12,2021,LG,두산,Away,55승 42패 3무,패,손주영,5,14,1,8,38,14,4,5,0.252,8,41,150,34,13,0,6,10,8,7,7.88
4167,2021-09-12,2021,두산,LG,Home,48승 51패 3무,승,유희관,8,13,0,6,34,13,8,8,0.269,9,46,184,38,14,1,8,6,5,5,5.00
4168,2021-09-12,2021,키움,롯데,Away,56승 50패 1무,승,김선기,8,14,0,2,42,14,5,8,0.259,9,36,137,33,7,0,3,5,3,3,3.00
4169,2021-09-12,2021,롯데,키움,Home,47승 54패 3무,패,서준원,3,7,2,3,33,7,3,3,0.273,9,44,159,42,14,0,2,7,8,5,5.00
4170,2021-09-12,2021,SSG,KT,Away,51승 50패 5무,패,이태양,0,7,0,0,34,7,0,0,0.258,8,40,171,32,12,2,7,5,10,10,11.25
4171,2021-09-12,2021,KT,SSG,Home,60승 39패 4무,승,고영표,10,12,0,7,32,12,10,10,0.271,9,34,103,34,7,0,0,7,0,0,0.00
4172,2021-09-12,2021,NC,KIA,Away,48승 49패 4무,승,루친스키,8,10,1,1,36,10,8,8,0.267,9,35,123,34,8,1,1,8,2,2,2.00
4173,2021-09-12,2021,KIA,NC,Home,38승 55패 6무,패,한승혁,2,8,0,1,34,8,2,2,0.244,9,37,151,36,10,2,1,8,8,8,8.00
4174,2021-09-12,2021,삼성,한화,Away,58승 45패 5무,무,뷰캐넌,3,5,1,2,33,5,3,3,0.271,9,37,129,35,9,1,2,8,3,3,3.00
4175,2021-09-12,2021,한화,삼성,Home,38승 64패 6무,무,윤대경,3,9,1,2,35,9,3,3,0.235,9,35,118,33,5,1,2,5,3,3,3.00
4176,2021-09-12,2021,LG,두산,Away,55승 43패 3무,패,이상영,5,8,1,5,34,8,5,5,0.252,8,35,152,28,9,2,6,2,8,7,7.88
4177,2021-09-12,2021,두산,LG,Home,49승 51패 3무,승,김민규,8,9,0,6,28,9,8,8,0.269,9,39,148,34,8,1,5,4,5,5,5.00
4178,2021-09-12,2021,키움,롯데,Away,56승 51패 1무,패,장재영,2,6,1,4,32,6,2,2,0.258,8,34,131,25,2,0,9,1,3,2,2.25
4179,2021-09-12,2021,롯데,키움,Home,48승 54패 3무,승,이인복,3,2,0,9,25,2,1,3,0.271,9,36,137,32,6,0,4,9,2,2,2.00
4180,2021-09-12,2021,SSG,KT,Away,51승 51패 5무,패,김정빈,2,8,0,0,33,8,2,2,0.258,8,34,133,26,6,0,6,5,3,3,3.38
4181,2021-09-12,2021,KT,SSG,Home,61승 39패 4무,승,소형준,3,6,0,6,26,6,3,3,0.270,9,33,122,33,8,0,0,5,2,2,2.00
4182,2021-09-12,2021,NC,KIA,Away,49승 49패 4무,승,배민서,3,8,0,3,34,8,3,3,0.267,9,37,150,33,7,0,4,4,0,0,0.00
4183,2021-09-12,2021,KIA,NC,Home,38승 56패 6무,패,이의리,0,7,2,4,33,7,0,0,0.244,9,37,150,34,8,1,3,8,3,2,2.00
4184,2021-09-12,2021,삼성,한화,Away,58승 45패 6무,무,김대우,6,9,0,6,34,9,6,6,0.271,9,42,167,37,10,2,5,7,6,6,6.00
4185,2021-09-12,2021,한화,삼성,Home,38승 64패 7무,무,장민재,6,10,1,5,37,10,6,6,0.235,9,43,183,34,9,0,6,11,6,6,6.00
4186,2021-09-14,2021,KT,두산,Away,62승 39패 4무,승,데스파이네,4,5,0,3,31,5,3,4,0.270,9,37,148,36,10,0,1,9,3,3,3.00
4187,2021-09-14,2021,두산,KT,Home,49승 52패 3무,패,미란다,3,10,1,1,36,10,2,3,0.269,9,34,145,31,5,0,3,13,4,3,3.00
4188,2021-09-14,2021,한화,SSG,Away,39승 64패 7무,승,킹험,11,13,1,8,36,13,11,11,0.236,9,39,135,36,11,2,1,11,5,5,5.00
4189,2021-09-14,2021,SSG,한화,Home,51승 52패 5무,패,최민준,5,11,1,1,36,11,5,5,0.258,9,48,198,36,13,3,8,9,11,11,11.00
4190,2021-09-14,2021,LG,삼성,Away,55승 43패 4무,무,임찬규,3,9,1,3,35,9,3,3,0.252,9,38,143,33,8,1,3,8,3,3,3.00
4191,2021-09-14,2021,삼성,LG,Home,58승 45패 7무,무,원태인,3,8,0,3,33,8,3,3,0.271,9,38,163,35,9,1,3,8,3,3,3.00
4192,2021-09-14,2021,키움,NC,Away,56승 52패 1무,패,김동혁,8,7,0,11,33,7,8,8,0.258,8,40,141,36,15,3,2,6,10,10,11.25
4193,2021-09-14,2021,NC,키움,Home,50승 49패 4무,승,파슨스,10,15,1,2,36,15,10,10,0.268,9,46,173,33,7,1,11,4,8,8,8.00
4194,2021-09-14,2021,롯데,KIA,Away,49승 54패 3무,승,이승헌,8,10,0,5,35,10,8,8,0.271,9,44,167,37,12,2,7,3,7,7,7.00
4195,2021-09-14,2021,KIA,롯데,Home,38승 57패 6무,패,멩덴,7,12,0,7,37,12,7,7,0.245,9,41,144,35,10,1,5,5,8,8,8.00
4196,2021-09-15,2021,KT,두산,Away,62승 40패 4무,패,쿠에바스,2,9,1,5,35,9,2,2,0.269,8,36,118,34,10,1,2,6,6,6,6.75
4197,2021-09-15,2021,두산,KT,Home,50승 52패 3무,승,최원준,6,10,0,2,34,10,6,6,0.269,9,40,171,35,9,0,5,5,2,2,2.00
4198,2021-09-15,2021,한화,SSG,Away,39승 65패 7무,패,김민우,6,8,0,5,32,8,6,6,0.236,8,43,190,33,11,1,9,9,9,9,10.13
4199,2021-09-15,2021,SSG,한화,Home,52승 52패 5무,승,가빌리오,9,11,0,9,33,11,9,9,0.259,9,38,155,32,8,1,5,12,6,6,6.00
4200,2021-09-15,2021,LG,삼성,Away,56승 43패 4무,승,켈리,5,10,1,6,36,10,5,5,0.252,9,39,168,33,7,0,6,11,2,2,2.00
4201,2021-09-15,2021,삼성,LG,Home,58승 46패 7무,패,최채흥,2,7,1,6,33,7,2,2,0.270,9,42,168,36,10,2,6,7,5,5,5.00
4202,2021-09-15,2021,키움,NC,Away,56승 53패 1무,패,정찬헌,2,9,2,3,37,9,2,2,0.258,8,50,184,42,18,3,7,5,13,12,13.50
4203,2021-09-15,2021,NC,키움,Home,51승 49패 4무,승,신민혁,13,18,1,7,42,18,12,13,0.270,9,40,152,37,9,0,3,6,2,1,1.00
4204,2021-09-15,2021,롯데,KIA,Away,50승 54패 3무,승,프랑코,6,11,1,4,36,11,4,6,0.272,9,38,156,29,3,0,8,7,3,3,3.00
4205,2021-09-15,2021,KIA,롯데,Home,38승 58패 6무,패,김현수,3,3,2,8,29,3,2,3,0.243,9,41,152,36,11,0,4,5,6,4,4.00
4206,2021-09-15,2021,롯데,KIA,Away,50승 55패 3무,패,나균안,3,11,3,3,38,11,3,3,0.272,8,40,167,33,8,0,7,6,5,4,4.50
4207,2021-09-15,2021,KIA,롯데,Home,39승 58패 6무,승,이민우,5,8,0,7,33,8,5,5,0.243,9,41,148,38,11,0,3,8,3,3,3.00
4208,2021-09-16,2021,SSG,두산,Away,52승 52패 6무,무,폰트,3,13,1,5,36,13,3,3,0.260,9,36,139,32,6,1,3,5,3,2,2.00
4209,2021-09-16,2021,두산,SSG,Home,50승 52패 4무,무,로켓,3,6,1,3,32,6,3,3,0.269,9,42,144,36,13,0,5,3,3,3,3.00
4210,2021-09-16,2021,KIA,삼성,Away,40승 58패 6무,승,임기영,6,12,1,6,37,12,5,6,0.244,9,38,128,35,8,2,2,8,5,3,3.00
4211,2021-09-16,2021,삼성,KIA,Home,58승 47패 7무,패,이재희,5,8,1,2,35,8,5,5,0.270,9,44,186,37,12,0,6,5,6,5,5.00
4212,2021-09-16,2021,LG,NC,Away,56승 44패 4무,패,이민호,0,4,2,2,31,4,0,0,0.251,8,29,118,28,5,0,1,12,2,1,1.13
4213,2021-09-16,2021,NC,LG,Home,52승 49패 4무,승,송명기,2,5,0,1,28,5,2,2,0.269,9,33,158,31,4,0,2,10,0,0,0.00
4214,2021-09-16,2021,롯데,KT,Away,50승 56패 3무,패,박세웅,4,8,0,4,33,8,4,4,0.272,8,39,146,36,13,0,2,7,7,7,7.88
4215,2021-09-16,2021,KT,롯데,Home,63승 40패 4무,승,엄상백,7,13,0,2,36,13,7,7,0.270,9,37,165,33,8,2,4,6,4,4,4.00
4216,2021-09-16,2021,한화,키움,Away,39승 65패 8무,무,카펜터,8,10,3,3,33,10,8,8,0.237,9,46,176,39,11,0,6,12,8,6,6.00
4217,2021-09-16,2021,키움,한화,Home,56승 53패 2무,무,요키시,8,11,2,6,39,11,7,8,0.258,9,39,155,33,10,0,3,8,8,4,4.00
4218,2021-09-17,2021,SSG,두산,Away,52승 53패 6무,패,오원석,2,5,2,2,32,5,2,2,0.259,8,39,148,35,11,1,3,5,7,6,6.75
4219,2021-09-17,2021,두산,SSG,Home,51승 52패 4무,승,곽빈,7,11,1,3,35,11,7,7,0.269,9,34,159,32,5,1,2,12,2,2,2.00
4220,2021-09-17,2021,KIA,삼성,Away,40승 59패 6무,패,한승혁,3,7,2,2,35,7,3,3,0.244,8,37,149,32,11,0,4,5,6,6,6.75
4221,2021-09-17,2021,삼성,KIA,Home,59승 47패 7무,승,백정현,6,11,1,4,32,11,6,6,0.271,9,37,169,35,7,1,2,9,3,3,3.00
4222,2021-09-17,2021,LG,NC,Away,56승 45패 4무,패,배재준,4,6,1,2,32,6,4,4,0.250,8,33,112,29,8,2,2,8,6,6,6.75
4223,2021-09-17,2021,NC,LG,Home,53승 49패 4무,승,이재학,6,8,1,2,29,8,5,6,0.269,9,34,168,32,6,2,2,10,4,2,2.00
4224,2021-09-17,2021,롯데,KT,Away,51승 56패 3무,승,스트레일리,2,7,0,4,30,7,2,2,0.271,9,36,154,32,6,0,4,13,0,0,0.00
4225,2021-09-17,2021,KT,롯데,Home,63승 41패 4무,패,배제성,0,6,0,4,32,6,0,0,0.270,9,34,127,30,7,0,4,8,2,2,2.00
4226,2021-09-17,2021,한화,키움,Away,40승 65패 8무,승,김기중,15,16,1,8,43,16,14,15,0.238,9,39,140,30,6,0,7,2,5,3,3.00
4227,2021-09-17,2021,키움,한화,Home,56승 54패 2무,패,최원태,5,6,2,7,30,6,5,5,0.257,9,51,175,43,16,2,8,6,15,11,11.00
4228,2021-09-18,2021,KIA,LG,Away,41승 59패 6무,승,윤중현,9,14,2,4,40,14,9,9,0.245,9,35,127,32,4,2,3,7,6,3,3.00
4229,2021-09-18,2021,LG,KIA,Home,56승 46패 4무,패,이우찬,6,4,1,3,32,4,5,6,0.249,9,44,155,40,14,3,4,10,9,9,9.00
4230,2021-09-18,2021,삼성,SSG,Away,60승 47패 7무,승,뷰캐넌,9,16,0,6,42,16,9,9,0.272,9,40,141,36,10,2,4,4,4,4,4.00
4231,2021-09-18,2021,SSG,삼성,Home,52승 54패 6무,패,이태양,4,10,1,4,36,10,4,4,0.259,9,48,169,42,16,3,6,5,9,9,9.00
4232,2021-09-18,2021,KT,NC,Away,64승 41패 4무,승,고영표,8,8,0,7,35,8,7,8,0.269,9,34,119,33,6,0,1,3,1,1,1.00
4233,2021-09-18,2021,NC,KT,Home,53승 50패 4무,패,루친스키,1,6,1,1,33,6,1,1,0.269,9,42,188,35,8,1,7,10,8,7,7.00
4234,2021-09-18,2021,두산,키움,Away,51승 52패 5무,무,박종기,3,10,2,2,36,10,3,3,0.269,9,40,133,32,11,0,4,3,3,3,3.00
4235,2021-09-18,2021,키움,두산,Home,56승 54패 3무,무,김선기,3,11,0,4,32,11,3,3,0.258,9,38,146,36,10,1,2,3,3,3,3.00
4236,2021-09-18,2021,롯데,한화,Away,51승 57패 3무,패,서준원,2,5,1,3,30,5,2,2,0.271,8,51,222,42,20,2,8,7,13,12,13.50
